56,193981.15,120639.04,57773.58,140078.29,302372.46,294674.44,196312.15,356448.89,454463.6,230758.07,284899.84,408968.16,294947.56,335394.39,379938.21,294925.29,204114.7,148930.93,277101.36,268129.49,234776.88,265800.12,827054.12,586382.83
57,213050.67,313214.05,323339.6,363463.56,431836.86,353695.65,249849.06,236052.43,241681.54,260874.41,264667.49,256377.52,195096.75,175789,178878.34,157668.75,211125.52,114596.19,163404.32,164354.56,149353.26,140722.74,155567.98,162508.65
58,54415.83,55467.58,53844.75,113776.02,58918.23,57124.7,47634.05,54092.81,59583.64,52309.97,43813.35,44546,51586.74,36092.35,32714.8,30572.78,31378.74,41156.91,35253.37,45071.75,27725.01,31129.25,35571.79,171599.57
59,6448.48,1665.67,4013.46,4498.98,2567.01,3486.41,1052.16,7717.71,1049.68,7992.15,793.01,828.61,2698.69,3450.15,5009.45,1815.79,5492.41,5057.04,4351.94,6382.05,8389.48,7051.67,15287.44,7825.83
60,27879.13,27955.37,28035.48,28112.38,28207.37,28319.42,28428.6,28542.86,28668.08,28790.41,28919.2,29057.24,29194.62,29331.75,29466.66,29604.54,29746.29,29894.01,30037.38,30186.52,30186.52,30494.63,30651.93,30813.3
61,1074646.42,377878.91,546582.19,268786.49,365733.39,2964997.08,8189554.82,6048302.21,4823643.97,3049803.66,3129547.39,1343743.19,640147.93,258176.54,537752.38,346653.78,345360.13,141580.58,433255.84,660343.47,875148.16,352887.57,802703.87,1528076.86
62,92360.72,110434.71,594488.74,196429.52,3899240.28,3286991.38,1533393.88,759318.63,1589641.53,1044190.31,1091599.38,775211.33,780274.01,653568.59,986801.33,894535.85,526434.79,1129726.16,1083850.1,1238008.42,794376.42,68765.8,17930.11,100153.05
63,262106.92,594271.1,287907.31,244370.71,842383.97,289122.59,293826.74,310830.17,258313.77,278604.21,473605.8,422886.73,605890.79,370337.64,460191.58,1108868.38,716356.85,202001.57,202399.88,200161.86,201891.36,206295.41,204996.28,200283.35
64,117795.08,234549.95,168877.61,56416.51,166392.55,518077.51,107270.67,16926.01,106552.25,40447.55,9604.19,42375.45,51360.41,43846.21,5413.29,12295.06,22598.35,24666.12,26828.98,31962.31,39777.88,25704.18,13736.34,11434.83
65,272334.55,258285.91,210550.5,212073.42,258516.31,207279.07,234536.66,497285.33,289375.51,338049.88,264769.82,326051.8,270025.46,181132.08,157186.26,126954.44,177592.87,232132.44,250630.33,225974.2,246041.34,221716.74,225044.58,173064.33
66,1485789.41,2248879.68,592020.78,4913364.01,5481915.46,3466641.85,4624344.83,3103050.51,3060414.28,2882092.72,955874.46,2684689.44,2108555.54,2161341.02,2058071.14,9570470.3,5455351.44,7268739.28,11798945.82,8689123.84,5291145.14,3674332.18,6642304.26,1747587.72
67,211075.05,314549.49,265802.45,233718.34,269162.65,247390.38,185688.72,269432.82,323809.58,331060.49,307317.96,250116.99,218310.45,262557.73,257412.11,215967.34,353158.9,249938.38,212663.45,177613.3,264177.3,344963.94,401558.22,531068.92
68,4973.97,4973.96,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.97,4973.96,4973.97,4973.97,4973.97,4973.97
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180851.85,57367.98,129917.1,127026.17,99316.69,137318.61
70,131103.86,153164.3,143522.02,152410.26,567981.05,222468.97,200326.88,84063.1,90082.37,96367.71,115421.41,107333.67,118200.53,84364.01,149182.41,150553.65,237600.55,191171.9,83753.85,65375.45,49894.92,59672.28,124796.7,113076.36
71,1017.21,1018.73,1020.43,1022.33,1024.72,1027.56,1030.43,1033.61,1037.12,1040.56,1044.22,1048.19,1052.21,1056.16,1060.09,1064.17,1068.2,1072.5,1076.78,1081.24,1081.24,1090.37,1095.02,1099.82
72,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76,18529.76
73,28189.81,2926757.22,2805076.78,2598271.03,2158678.18,484021.26,223539.1,215906.45,242962.22,253844.03,227964.2,270072.07,931384.95,71890.06,65822.99,142216.94,183143.64,253185.27,37335.21,166875.88,87890.53,43854.21,96758.33,44473.92
74,1556118.44,1555729.11,2059513.61,1237523.97,2542454.17,1674279.86,2010791.48,1484028.03,1931110.76,2491920.03,1708479.99,1582404.6,1071911.95,1220268.98,1735319.22,2163693.72,1869382.14,1719854.14,692225.04,936538.52,720811.97,678948.99,1467728.65,10872.36
75,256770.05,251248.42,645491.83,996364.3,963511,1147728.58,1196448.73,950402.35,666898.17,883843.23,1677319.09,5156665.79,2121252.18,6169749.25,1650250.93,3125750.1,2397065.23,604705.49,1159179.08,1188418.46,1212304.53,567323.06,351620.78,1339770.95
76,474.7,475.41,476.2,477.09,478.2,479.53,480.86,482.35,483.99,485.6,487.3,489.16,491.03,492.87,494.71,496.61,498.49,500.5,502.5,502.5,504.58,508.84,511.01,513.25
77,155811.79,221660.51,232541.94,283356.15,313354.34,299618.56,226548.54,350450.6,275650.28,308651.48,164386.52,270276.62,291276.84,290139.06,331373.41,250612.15,331610.09,200848.3,319147.39,259480.09,346150.77,311260.2,174654.31,222745.39
78,0,0,0,0,0,0,0,0,19257.3,53766.41,72208.61,44280.34,45333.34,205218.91,455942.04,160890.85,30422.11,61625.28,7051.93,1780.35,2451.2,0,0,346789.37
79,1439343.7,1377423.61,741646.25,520143.32,904037.29,631553.28,833028.52,2278835.58,1516281.58,1581530.45,425452.82,419684.43,436355.15,454318.79,527041.67,504475.59,742341.86,1039266.18,1272321.31,2436288.22,1639167.21,1376774.42,1687656.7,1188893.37
80,49787.64,116685.47,713946.43,339737.01,593920.29,399243.61,898760.37,357059,177051.77,174903.98,250467.91,330776.85,99482.74,32397.73,119891.69,28643.1,1500422.93,62873.17,31553.2,406.58,15.04,0.1,236847.44,537151.82
81,245734.35,225731.26,349941.83,375537.82,1019293.69,175929.7,203193.6,268128.67,397508.71,368309.91,225909.95,210991.55,214704.63,369799.8,316003.66,250807.81,332421.29,377792.77,202080.13,432200.65,270283.17,321331.13,498949.64,474900.09
82,1158111.18,1544094.38,1093682.94,2408043.22,1595599.76,934703.65,853024.12,2300656.33,1467221.91,1091907.89,628454.84,1011815.54,664752.34,552329.34,505928.83,571746.45,523583.34,430708.33,493798.36,825116.87,429620.36,287674.75,841407.42,422923.24
83,359728.33,358041.05,5795178.96,1023051.8,3639483.28,2872821.69,285573.89,485337.72,2713760.33,4119923.51,2414659.27,3691459.32,3436532.27,4556435.35,4096535.93,3562021.56,7615228.6,11506988.03,3088228.28,2036478.91,1600281.21,7317378.86,1699576.39,2141206.74
84,803386.99,770222.69,526548.76,618703.08,783156.46,737622.05,1237276.39,1138134.03,706625.14,612672.02,857612.32,714665.35,411825.45,393887.99,951846.02,639173.48,743528.22,836988.55,933837.56,954110.52,1069189.96,762711.94,755920.37,655002.96
85,83016.47,116370.83,127611.76,576543.39,152466.96,91830.36,94044.81,649601.59,125108.85,83993.91,92516.73,99927.46,91475.65,152413.48,62153.47,95231.35,94337.19,61440.91,99183.59,148633.74,174825.34,140148.8,180162.04,235056.14
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1227590.03,1107442.34,1084256.32,1244463.34,1287304.2,1281715.66,1280424.88,1265195.46,1047778.56,1026479.43,1002308.6,996221.14,993456.23,992118.25,1261071.01,6733.05,12688.57,44250.48,31399.43,30758.49,30460.38,25136.23,22350.05,50068.1
88,250679.35,237452.24,345988.21,264414.76,519536.76,285969.59,314930.42,494965.76,261503.31,401551.41,327247.6,478735.63,341869.56,240213.63,329756.74,213013.37,385706.84,517504.69,409995.65,266466.44,173347.89,222851.77,333477.62,385109.2
89,4924503.1,3950003.51,2624316.73,4902437.48,2161702.71,3968055.92,2709968.32,2283116.33,2250685.71,2757857.4,2774989.63,2306680.12,3170282.22,2633618.03,2596226.08,2918668.89,2279633.5,1766898.63,1765292.43,1269146.85,1501939.42,1722310.98,2365539.45,2100271.11
90,4135530.2,3369214.55,3364769.54,3358794.06,3344535.16,3153587.88,3049145.51,3000135.7,2945837.58,2866103.1,2849070.15,2849633.73,4489308.34,4795331.95,4123716.75,2585395.11,2197419.27,2198007.49,2198465.01,2174501.57,2171758.45,2172369.32,2129671.26,2073586.3
91,12674.43,12404.7,12113.14,11834.37,11533.14,11233.78,11041.01,10663.14,10374.7,10073.78,9794.7,9280.37,8550.3,7874.57,7180.75,6492.24,5785.01,5092.75,4408.38,3697.01,3006.44,2327.46,1564.17,825.45
92,135292.69,191848.06,388094.77,349715.88,275926.24,190236.49,134877.75,231987.79,282485.28,182742.11,288693.41,133990,180418.56,108627.99,124138.73,113276.72,152795.61,214370.5,263142.37,133164.35,137773.37,409877.29,220941.1,190467.9
93,27875.41,161275.97,103367.46,80382.71,20637.4,20015.34,22550.32,85963.76,184781.06,548992.2,173779.51,58914.75,110842.11,36181.03,45774.11,30211.31,43717.84,556378.61,1278416.69,812626.54,368512.54,22563.58,22009.35,23509.49
94,280116.72,1008475.2,553397.62,508554.53,2058829.64,403131.12,5659680.47,428564.72,348781.5,460934.75,32888.36,98190.9,235710.71,379317.58,489353.42,150869.8,790480.99,80679.35,45919.64,282404.76,92283.69,189313.96,1474826.84,3057470.4
95,895458.13,617273.96,479569.94,924140.09,1195778.42,1684772.45,2357673.85,1644263.32,891302.81,972091.32,870159.61,710209.15,728741.96,563638.21,714744.93,844501.61,1699562.27,1633475.79,1121400.89,1468706.36,1874089.07,1089230.39,976019.25,792299.01
96,210550.85,302576.42,262595.18,332767.33,582244.7,617761.15,983274.35,1017577.76,1266181.77,490834.15,78695.1,151216.31,8653.3,12306.93,34316.99,39615.64,61807.34,16579.69,33964.26,30499.55,35125.94,33027.33,27536.29,37665.22
97,646634.78,354115.87,970175.71,847817.36,1298459.97,793210.23,1058158.88,838801,611963.97,842676.83,817885.3,351641.7,1112807.96,790420.16,1167874.36,1022571.94,1691379.95,1001128.62,1153317.9,814653.94,1146508.28,506271.53,650761.07,927369.79
98,128814.04,185649.79,134974.51,236208.83,97864.12,250741.71,435564.5,835302.52,522733.78,200728.7,333951.01,195375.14,185527.14,270716.57,126765.89,79256.38,335901.7,179763.77,119826.94,52099.73,40717.04,50834.46,25847.71,50381.51
99,542557.32,136782.53,262576.61,433686.28,432538.58,209402.29,199475.39,90373.25,112563.51,146534.42,135869.02,628172.56,602164.57,244548.49,275405.78,154556,306805.37,498643.71,114612.69,95807.67,203864,212202.49,243544.37,340597.52
100,33760.92,85838.42,87736.6,74549.99,199010.95,91364.81,194478.02,129080.07,183427.96,157231.86,119711.14,171208.32,338880.82,260961.03,56374.4,174541.5,150048.53,100613.15,209063.02,59120.62,70563.55,51427.61,32558.57,109672.42
101,37607983.77,37697043.79,37791809.95,37893314.03,38011306.17,38144473.7,38277499.71,38420978.67,38576942.46,38730172.37,38891686.63,39063600.3,39238002.09,39410186.59,39581860.67,39759021.7,39935203.08,40120354.3,40303519.79,40493602.98,40493602.98,40882623.61,41081229.35,41284927.76
102,398451.8,597088.96,404971.91,2013209.03,1282458.05,446957.52,477978.92,1111724.17,329557.08,931500.34,484845.9,627914.04,856680.43,574843.46,269377.05,875383.45,4412631.85,864255.84,697008.48,663596.06,911881.59,393588.19,271105.02,341421.11
103,286560.61,951336.83,69667.22,4343.17,2657809.35,387205.95,210815.54,182475.44,295352.58,3610.62,3101225.39,834896.17,578122.62,2174578.57,415982.9,175625.3,311361.83,4758916.14,364069.56,328239.82,382961.43,285006.01,242778.97,29128.08
104,849333.54,1169270.43,1042810.41,1189803.07,1100692.75,1014339.14,1011641.5,1054031.28,1240335.87,1189636.95,1763333.39,2187904.58,2017622.89,2095095.62,1974888.94,2005891.84,1999592.12,1968775.27,2259469.21,2001643.9,1897256.98,1948401.54,1847531.05,1977979.52
105,36200.07,17353.54,14162.35,15254.68,15819.83,10862.83,2563.27,7557.07,7089.19,7717.77,5634.74,4606.43,22422.74,5811.75,6012.44,6075.81,725.69,16991.01,5692.34,27066.29,5709.92,17047.77,4848.15,8432.43
106,372287.63,69522.01,543163.48,16171.33,1182.75,22441.2,848.27,9.77,96822.39,2132707.52,4469.98,180099.25,125774.13,89589.78,7975.37,23198.04,56911.11,11539.43,5962.52,4971.46,4923.76,4923.76,4923.76,4923.76
107,141318.56,70128.57,71449.23,70325.96,48450.55,50469.51,39262.23,35488.65,83232.59,34162.11,43638.8,68540.32,43584.95,42050.05,31669.52,59311.88,41950.38,25970.73,27923.89,37951.15,15341.16,27826.4,44228.98,186758.09
108,131596.03,27571.53,30460.64,47312.47,33763.24,49519.75,16715.21,32426.94,50222.49,53972.82,37123.79,34939.05,62245.77,68960.29,55911.91,43746.77,66586.87,30676.49,31260.55,21871.23,14589.12,39211.88,4690.71,2790.97
109,104798.62,66224.99,46963.29,44562.08,149268.99,249559.26,128097.69,56629.53,60363.8,101081.76,87110.07,62874.55,106490.16,59996.17,28757.89,26020.24,82771.48,93327.1,130229.92,38776.16,63182.11,107461.24,18042.63,24678.84
110,39227828.15,47932514.2,56939389.24,54173867.75,29204173.49,31301140.34,42265216.48,17078499.02,42234769.49,28810268.86,9635734.11,17496484.44,23154772.09,29702928.86,43003923.63,49993072.05,63245795.48,79679189.98,46752697.02,51320823.22,41932364.09,66242740.62,56890291.67,58474969.85
111,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.37,463.36,463.37,463.37
112,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97,10932.97
